mode,query_class,query_filename,query_filepath,top1_class,top1_filename,top1_filepath,top1_similarity,top1_structure_similarity,top1_is_relevant,recall_at_1,recall_at_5,recall_at_10,ap_at_k,ndcg_at_k,first_tier,second_tier,anmrr
full_model,支架,回转盘架ok_001.dwg-2025-09-24-13-34-24-162.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\回转盘架ok_001.dwg-2025-09-24-13-34-24-162.png,支架,回转盘架112_001.dwg-2025-09-24-13-34-24-139.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\回转盘架112_001.dwg-2025-09-24-13-34-24-139.png,0.99995,0.999948,1,1.0,1.0,1.0,1.0,1.0,0.576923,0.730769,0.286255
full_model,支架,固定架_001.dwg-2025-09-24-13-34-24-178.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\固定架_001.dwg-2025-09-24-13-34-24-178.png,支架,回转盘架112_001.dwg-2025-09-24-13-34-24-139.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\回转盘架112_001.dwg-2025-09-24-13-34-24-139.png,0.992662,0.999894,1,1.0,1.0,1.0,1.0,1.0,0.576923,0.692308,0.29256
full_model,支架,固定架装配图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\固定架装配图.png,装配图工序图,装配图改进.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\装配图改进.png,0.988622,0.956177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
full_model,支架,对刀块架_1.dwg-2025-09-24-13-34-39-824.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\对刀块架_1.dwg-2025-09-24-13-34-39-824.png,支架,对刀块架.dwg-2025-09-24-13-34-39-815.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\对刀块架.dwg-2025-09-24-13-34-39-815.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.538462,0.653846,0.312736
full_model,支架,尾架加高图.dwg-2025-09-24-13-41-34-887.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\尾架加高图.dwg-2025-09-24-13-41-34-887.png,支架,施天宇零件图--手架.dwg-2025-09-24-13-46-12-314.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\施天宇零件图--手架.dwg-2025-09-24-13-46-12-314.png,0.99716,1.0,1,1.0,1.0,1.0,1.0,1.0,0.576923,0.653846,0.300967
full_model,支架,微信图片_20251014203830_117_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\微信图片_20251014203830_117_58.png,机械手机器人部件,腰部旋转关节tu.dwg-2025-09-24-13-47-29-036.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\腰部旋转关节tu.dwg-2025-09-24-13-47-29-036.png,0.961688,0.999828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
full_model,支架,微信图片_20251014203851_120_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\微信图片_20251014203851_120_58.png,支架,微信图片_20251014203905_122_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\微信图片_20251014203905_122_58.png,0.988919,0.984947,1,1.0,1.0,1.0,0.2,0.393278,0.346154,0.615385,0.423287
full_model,支架,微信图片_20251014203858_121_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\微信图片_20251014203858_121_58.png,箱体,主轴箱体6孔加工示意图_001.dwg-2025-09-24-13-39-35-691.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\箱体\主轴箱体6孔加工示意图_001.dwg-2025-09-24-13-39-35-691.png,0.998065,0.999955,0,0.0,1.0,1.0,0.025,0.094788,0.307692,0.615385,0.445986
full_model,支架,推动架_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\推动架_1.png,装配图工序图,工件图_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\工件图_1.png,0.943299,0.763384,0,0.0,0.0,0.0,0.0,0.0,0.076923,0.461538,0.617486
full_model,支架,支架.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\支架.png,夹具,被加工零件工序图_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\被加工零件工序图_1.png,0.958193,0.816118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979403
full_model,支架,施天宇零件图--手架.dwg-2025-09-24-13-46-12-314.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\施天宇零件图--手架.dwg-2025-09-24-13-46-12-314.png,支架,对刀块架_1.dwg-2025-09-24-13-34-39-824.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\对刀块架_1.dwg-2025-09-24-13-34-39-824.png,0.998947,0.999978,1,1.0,1.0,1.0,1.0,1.0,0.576923,0.653846,0.306852
full_model,机械手机器人部件,lianxian.dwg-2025-09-24-13-44-43-042.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\lianxian.dwg-2025-09-24-13-44-43-042.png,机械手机器人部件,转轴_001.dwg-2025-09-24-13-48-50-656.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\转轴_001.dwg-2025-09-24-13-48-50-656.png,0.999338,0.998331,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.036484
full_model,机械手机器人部件,传动轴.dwg-2025-09-24-13-44-58-443.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\传动轴.dwg-2025-09-24-13-44-58-443.png,机械手机器人部件,机械手_4_001.dwg-2025-09-24-13-46-12-632.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\机械手_4_001.dwg-2025-09-24-13-46-12-632.png,0.999301,0.999683,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.037275
full_model,机械手机器人部件,十字滑块支架.dwg-2025-09-24-13-44-58-556.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\十字滑块支架.dwg-2025-09-24-13-44-58-556.png,齿轮带轮凸轮,齿轮.dwg-2025-09-24-13-49-59-845.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\齿轮带轮凸轮\齿轮.dwg-2025-09-24-13-49-59-845.png,1.0,1.0,0,0.0,0.0,1.0,0.014286,0.073364,0.046053,0.072368,0.659056
full_model,机械手机器人部件,底座_14.dwg-2025-09-24-13-45-26-312.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\底座_14.dwg-2025-09-24-13-45-26-312.png,机械手机器人部件,底座_4_001.dwg-2025-09-24-13-45-26-367.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\底座_4_001.dwg-2025-09-24-13-45-26-367.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.032777
full_model,机械手机器人部件,手臂部装配体_1_001.dwg-2025-09-24-13-45-58-159.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\手臂部装配体_1_001.dwg-2025-09-24-13-45-58-159.png,机械手机器人部件,手臂_001.dwg-2025-09-24-13-45-45-001.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\手臂_001.dwg-2025-09-24-13-45-45-001.png,0.998799,0.999856,1,1.0,1.0,1.0,1.0,1.0,0.907895,0.960526,0.034445
full_model,机械手机器人部件,换刀机械手_1_001.dwg-2025-09-24-13-45-58-214.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\换刀机械手_1_001.dwg-2025-09-24-13-45-58-214.png,机械手机器人部件,换刀机械手.dwg-2025-09-24-13-45-58-205.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\换刀机械手.dwg-2025-09-24-13-45-58-205.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.907895,0.960526,0.032468
full_model,机械手机器人部件,机构简图_5.dwg-2025-09-24-13-46-12-519.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\机构简图_5.dwg-2025-09-24-13-46-12-519.png,机械手机器人部件,机构简图_2.dwg-2025-09-24-13-46-12-492.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\机构简图_2.dwg-2025-09-24-13-46-12-492.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.907895,0.960526,0.036471
full_model,机械手机器人部件,机械手_2.dwg-2025-09-24-13-46-12-609.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\机械手_2.dwg-2025-09-24-13-46-12-609.png,机械手机器人部件,底座_14_001.dwg-2025-09-24-13-45-26-317.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\底座_14_001.dwg-2025-09-24-13-45-26-317.png,0.999112,0.999834,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.032555
full_model,机械手机器人部件,机械手_4_001.dwg-2025-09-24-13-46-12-632.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\机械手_4_001.dwg-2025-09-24-13-46-12-632.png,机械手机器人部件,机械手_1_001.dwg-2025-09-24-13-46-12-603.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\机械手_1_001.dwg-2025-09-24-13-46-12-603.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.036904
full_model,机械手机器人部件,机械手_7_001.dwg-2025-09-24-13-46-12-660.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\机械手_7_001.dwg-2025-09-24-13-46-12-660.png,机械手机器人部件,机械手_1_001.dwg-2025-09-24-13-46-12-603.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\机械手_1_001.dwg-2025-09-24-13-46-12-603.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.036904
full_model,机械手机器人部件,机械手手臂联结座A2_001.dwg-2025-09-24-13-46-27-631.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\机械手手臂联结座A2_001.dwg-2025-09-24-13-46-27-631.png,机械手机器人部件,连接座零件图-2号.dwg-2025-09-24-13-48-50-722.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\连接座零件图-2号.dwg-2025-09-24-13-48-50-722.png,0.999467,0.999689,1,1.0,1.0,1.0,1.0,1.0,0.907895,0.960526,0.034532
full_model,机械手机器人部件,机械手支座_001.dwg-2025-09-24-13-46-27-669.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\机械手支座_001.dwg-2025-09-24-13-46-27-669.png,机械手机器人部件,机械手支座.dwg-2025-09-24-13-46-27-666.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\机械手支座.dwg-2025-09-24-13-46-27-666.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.034519
full_model,机械手机器人部件,机身_6_001.dwg-2025-09-24-13-46-40-904.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\机身_6_001.dwg-2025-09-24-13-46-40-904.png,装配图工序图,机身装配图_6.dwg-2025-09-24-13-46-40-978.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\机身装配图_6.dwg-2025-09-24-13-46-40-978.png,1.0,1.0,0,0.0,1.0,1.0,0.14119,0.310171,0.855263,0.927632,0.065678
full_model,机械手机器人部件,法兰盘_1_001.dwg-2025-09-24-13-46-41-173.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\法兰盘_1_001.dwg-2025-09-24-13-46-41-173.png,机械手机器人部件,法兰盘_8_001.dwg-2025-09-24-13-46-41-236.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\法兰盘_8_001.dwg-2025-09-24-13-46-41-236.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.029046
full_model,机械手机器人部件,生产线机械手.dwg-2025-09-24-13-46-55-580.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\生产线机械手.dwg-2025-09-24-13-46-55-580.png,机械手机器人部件,H型钢下料示意图A2_001.dwg-2025-09-24-13-44-43-028.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\H型钢下料示意图A2_001.dwg-2025-09-24-13-44-43-028.png,0.999698,0.999709,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.031579
full_model,机械手机器人部件,腰部旋转关节tu.dwg-2025-09-24-13-47-29-036.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\腰部旋转关节tu.dwg-2025-09-24-13-47-29-036.png,机械手机器人部件,铣剖分面夹具_001.dwg-2025-09-24-13-48-50-753.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\铣剖分面夹具_001.dwg-2025-09-24-13-48-50-753.png,0.974672,0.999995,1,1.0,1.0,1.0,1.0,1.0,0.901316,0.947368,0.048604
full_model,机械手机器人部件,自动程序_001.dwg-2025-09-24-13-47-47-459.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\自动程序_001.dwg-2025-09-24-13-47-47-459.png,机械手机器人部件,气动原理_001.dwg-2025-09-24-13-46-41-042.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\气动原理_001.dwg-2025-09-24-13-46-41-042.png,0.999485,0.99976,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.035236
full_model,机械手机器人部件,舵机和舵机之间连接件_001.dwg-2025-09-24-13-47-47-467.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\舵机和舵机之间连接件_001.dwg-2025-09-24-13-47-47-467.png,机械手机器人部件,舵盘连接件_1_001.dwg-2025-09-24-13-47-47-483.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\舵盘连接件_1_001.dwg-2025-09-24-13-47-47-483.png,0.999634,0.999812,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.032333
full_model,机械手机器人部件,零件图汇总A1第二部分.DWG-2025-09-24-13-49-46-510.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\零件图汇总A1第二部分.DWG-2025-09-24-13-49-46-510.png,机械手机器人部件,零件图汇总A1第二部分_1.DWG-2025-09-24-13-49-46-516.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\零件图汇总A1第二部分_1.DWG-2025-09-24-13-49-46-516.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.035458
full_model,机械手机器人部件,驱动装置_1_001.dwg-2025-09-24-13-49-59-791.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\驱动装置_1_001.dwg-2025-09-24-13-49-59-791.png,机械手机器人部件,驱动装置_5.dwg-2025-09-24-13-49-59-817.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\机械手机器人部件\驱动装置_5.dwg-2025-09-24-13-49-59-817.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.914474,0.960526,0.032184
full_model,板,06板弹簧前支座A3_001.dwg-2025-09-24-13-33-01-934.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\06板弹簧前支座A3_001.dwg-2025-09-24-13-33-01-934.png,板,A1-P油路板.dwg-2025-09-24-13-44-28-260.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\A1-P油路板.dwg-2025-09-24-13-44-28-260.png,0.968148,0.99988,1,1.0,1.0,1.0,1.0,1.0,0.666667,0.666667,0.289561
full_model,板,10动模固定板.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\10动模固定板.png,板,10动模固定板A3_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\10动模固定板A3_1.png,0.946587,0.739143,1,1.0,1.0,1.0,1.0,1.0,0.666667,0.824561,0.182632
full_model,板,11推杆固定板A3_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\11推杆固定板A3_1.png,板,10动模固定板A3_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\10动模固定板A3_1.png,0.948476,0.843294,1,1.0,1.0,1.0,1.0,1.0,0.719298,0.789474,0.195614
full_model,板,11（钢板δ20）.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\11（钢板δ20）.png,板,支承板_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\支承板_1.png,0.953193,0.795963,1,1.0,1.0,1.0,1.0,1.0,0.701754,0.824561,0.178596
full_model,板,20305-1-盖板.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\20305-1-盖板.png,板,支承板_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\支承板_1.png,0.914498,0.603919,1,1.0,1.0,1.0,0.757103,0.861138,0.701754,0.824561,0.190526
full_model,板,A3后镗板2004.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\A3后镗板2004.png,夹具,夹具体零件图_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具体零件图_1.png,0.90856,0.749392,0,0.0,0.0,1.0,0.011111,0.066254,0.052632,0.087719,0.920965
full_model,板,B9912031-凸模固定板1_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\B9912031-凸模固定板1_1.png,板,动模座板A2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\动模座板A2.png,0.958221,0.842325,1,1.0,1.0,1.0,0.670873,0.820069,0.701754,0.789474,0.200263
full_model,板,制动器底板加固板-刘梦华.dwg-2025-09-24-13-33-46-489.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\制动器底板加固板-刘梦华.dwg-2025-09-24-13-33-46-489.png,板,制动器底板加固板_001.dwg-2025-09-24-13-33-46-500.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\制动器底板加固板_001.dwg-2025-09-24-13-33-46-500.png,0.971733,0.999724,1,1.0,1.0,1.0,1.0,1.0,0.649123,0.684211,0.264474
full_model,板,型  腔  板A1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\型  腔  板A1.png,板,B9912041-定模固定板-ZSM-01-05.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\B9912041-定模固定板-ZSM-01-05.png,0.971205,0.874261,1,1.0,1.0,1.0,1.0,1.0,0.719298,0.824561,0.183421
full_model,板,定模座板A1_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\定模座板A1_2.png,板,支撑板A1_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\支撑板A1_1.png,0.955373,0.834778,1,1.0,1.0,1.0,0.704206,0.836459,0.736842,0.789474,0.195877
full_model,板,总装图_托板-A0.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\总装图_托板-A0.png,装配图工序图,装配图_31.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\装配图_31.png,0.983331,0.923622,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
full_model,板,推板.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\推板.png,板,支承板A1_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\支承板A1_1.png,0.970369,0.864149,1,1.0,1.0,1.0,1.0,1.0,0.684211,0.824561,0.184649
full_model,板,推板_12.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\推板_12.png,板,A4推板.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\A4推板.png,0.939745,0.801583,1,1.0,1.0,1.0,0.15,0.31488,0.070175,0.070175,0.918333
full_model,板,推板固定板_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\推板固定板_1.png,板,推杆固定板_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\推杆固定板_2.png,0.95727,0.82949,1,1.0,1.0,1.0,1.0,1.0,0.701754,0.807018,0.190175
full_model,板,推板工序卡片.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\推板工序卡片.png,夹具,工卡_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\工卡_1.png,0.94049,0.733204,0,0.0,0.0,1.0,0.0125,0.069431,0.017544,0.017544,0.980614
full_model,板,盖板.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\板\盖板.png,夹具,B99Q0024-钻模板--3_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\B99Q0024-钻模板--3_1.png,0.965959,0.854797,0,0.0,1.0,1.0,0.033333,0.110046,0.017544,0.035088,0.970088
